# time[sec] ratio
2.402389999999999873e+03 2.998527209849105590e-02
2.403389999999999873e+03 3.059630958043371013e-02
2.404389999999999873e+03 2.978818460559251244e-02
2.405389999999999873e+03 2.999947013605275617e-02
2.406389999999999873e+03 3.022711308826972476e-02
2.407389999999999873e+03 2.964547751883095383e-02
2.408389999999999873e+03 3.022030982467128341e-02
2.409389999999999873e+03 2.987101912769268841e-02
2.410389999999999873e+03 2.965258505707690784e-02
2.411389999999999873e+03 3.002711742025511443e-02
2.412389999999999873e+03 2.958527457110302766e-02
2.413389999999999873e+03 2.985510183402573930e-02
2.414389999999999873e+03 2.967421895563789394e-02
2.415400000000000091e+03 2.941981512149101710e-02
2.416389999999999873e+03 3.005326417695610569e-02
2.417389999999999873e+03 2.934271920488529251e-02
2.418389999999999873e+03 2.924172898255154862e-02
2.419389999999999873e+03 2.982636788645434689e-02
2.420389999999999873e+03 2.908850085437246491e-02
2.421389999999999873e+03 2.937670998804904274e-02
2.422389999999999873e+03 2.942913206815090527e-02
2.423389999999999873e+03 2.892703758718677409e-02
2.424389999999999873e+03 2.945895864712440998e-02
2.425389999999999873e+03 2.907941525088897708e-02
2.426389999999999873e+03 2.899038490605583204e-02
2.427389999999999873e+03 2.920514319111630619e-02
2.428389999999999873e+03 2.882018701083001802e-02
2.429389999999999873e+03 2.923441167877328592e-02
2.430389999999999873e+03 2.888014133962404917e-02
2.431389999999999873e+03 2.861693153012758936e-02
2.432389999999999873e+03 2.927609925780094019e-02
2.433389999999999873e+03 2.859676458272941008e-02
2.434389999999999873e+03 2.852048763014806629e-02
2.435389999999999873e+03 2.890548925246054501e-02
2.436389999999999873e+03 2.824359892785563431e-02
2.437389999999999873e+03 2.868293821882459890e-02
2.438389999999999873e+03 2.859595555009872628e-02
2.439389999999999873e+03 2.819081839379228641e-02
2.440389999999999873e+03 2.866044616260336048e-02
2.441389999999999873e+03 2.825534979920648476e-02
2.442389999999999873e+03 2.833122408287845270e-02
2.443389999999999873e+03 2.838755378107630373e-02
2.444389999999999873e+03 2.806945850788212377e-02
2.445389999999999873e+03 2.856308775772755174e-02
2.446389999999999873e+03 2.806190656433466685e-02
2.447389999999999873e+03 2.790380485367652263e-02
2.448389999999999873e+03 2.848189429080008606e-02
2.449389999999999873e+03 2.770541485983266800e-02
2.450389999999999873e+03 2.788418349363009155e-02
2.451389999999999873e+03 2.809640601842902305e-02
2.452389999999999873e+03 2.749397706854458598e-02
2.453389999999999873e+03 2.806491341585585358e-02
2.454389999999999873e+03 2.774604250375175760e-02
2.455389999999999873e+03 2.753989804673698943e-02
2.456389999999999873e+03 2.792546689269601035e-02
2.457389999999999873e+03 2.749964607139245357e-02
2.458389999999999873e+03 2.772144803961044957e-02
2.459389999999999873e+03 2.757750847258607155e-02
2.460389999999999873e+03 2.736307818920031068e-02
2.461389999999999873e+03 2.792759707255510274e-02
2.462389999999999873e+03 2.734363571347300792e-02
2.463389999999999873e+03 2.713862986953559722e-02
2.464389999999999873e+03 2.764999277584568108e-02
2.465389999999999873e+03 2.694422559755380031e-02
2.466389999999999873e+03 2.724683911733611838e-02
2.467389999999999873e+03 2.734144948815204687e-02
2.468389999999999873e+03 2.691066387136152940e-02
2.469389999999999873e+03 2.739707553107146101e-02
2.470389999999999873e+03 2.705407662766227267e-02
2.471389999999999873e+03 2.689961289476434925e-02
2.472389999999999873e+03 2.710489080282989932e-02
2.473389999999999873e+03 2.680136324371571940e-02
2.474389999999999873e+03 2.714359339740996663e-02
2.475389999999999873e+03 2.680743503591134433e-02
2.476389999999999873e+03 2.663143500478094838e-02
2.477389999999999873e+03 2.725182140932446567e-02
2.478400000000000091e+03 2.655011419780419282e-02
2.479389999999999873e+03 2.649646998196341155e-02
2.480389999999999873e+03 2.693375210745600767e-02
2.481389999999999873e+03 2.631804029890523824e-02
2.482389999999999873e+03 2.664871054959774138e-02
2.483389999999999873e+03 2.658129415463013345e-02
2.484389999999999873e+03 2.618320942387793518e-02
2.485389999999999873e+03 2.666839297736806752e-02
2.486389999999999873e+03 2.627666967462219394e-02
2.487389999999999873e+03 2.632780401882708551e-02
2.488389999999999873e+03 2.635791881074900020e-02
2.489389999999999873e+03 2.610320588320979435e-02
2.490389999999999873e+03 2.657929974572935741e-02
2.491389999999999873e+03 2.611515933229007977e-02
2.492389999999999873e+03 2.586081486931203488e-02
2.493389999999999873e+03 2.644166317444233624e-02
2.494389999999999873e+03 2.582180868810889790e-02
2.495389999999999873e+03 2.589889362127949929e-02
2.496389999999999873e+03 2.615404185747770630e-02
2.497389999999999873e+03 2.563554015695441307e-02
2.498389999999999873e+03 2.603063287332509079e-02
2.499389999999999873e+03 2.584361452076260057e-02
2.500389999999999873e+03 2.560346593212758926e-02
2.501389999999999873e+03 2.590100169388736759e-02
2.502389999999999873e+03 2.553087318674558681e-02
2.503389999999999873e+03 2.577667391946255118e-02
2.504389999999999873e+03 2.565300345948212657e-02
2.505389999999999873e+03 2.540445668649935276e-02
2.506389999999999873e+03 2.591251758677894437e-02
2.507389999999999873e+03 2.537920145129591784e-02
2.508389999999999873e+03 2.524614890144170551e-02
2.509389999999999873e+03 2.574807999983180773e-02
2.510389999999999873e+03 2.514398340772651397e-02
2.511389999999999873e+03 2.530220127109726949e-02
2.512389999999999873e+03 2.539081991649876080e-02
2.513389999999999873e+03 2.494880546075085165e-02
2.514389999999999873e+03 2.536670615863968054e-02
2.515389999999999873e+03 2.510886228630833730e-02
2.516389999999999873e+03 2.504103704516395801e-02
2.517389999999999873e+03 2.520921408183486936e-02
2.518389999999999873e+03 2.490459630062107771e-02
2.519389999999999873e+03 2.521928617110039128e-02
2.520389999999999873e+03 2.493611209490826860e-02
2.521389999999999873e+03 2.470358837548163045e-02
2.522389999999999873e+03 2.521516205823108939e-02
2.523389999999999873e+03 2.459250060279397423e-02
2.524389999999999873e+03 2.466379319564915296e-02
2.525389999999999873e+03 2.501778337704187172e-02
2.526389999999999873e+03 2.442625871101639090e-02
2.527389999999999873e+03 2.472394550947778005e-02
2.528389999999999873e+03 2.467945677947833497e-02
2.529389999999999873e+03 2.430252282426665147e-02
2.530400000000000091e+03 2.473353321952529577e-02
2.531400000000000091e+03 2.442595839988888004e-02
2.532400000000000091e+03 2.446966679074667403e-02
2.533400000000000091e+03 2.447968977895003187e-02
2.534389999999999873e+03 2.423517149107344212e-02
2.535389999999999873e+03 2.460742189646267578e-02
2.536389999999999873e+03 2.422057905200699496e-02
2.537389999999999873e+03 2.406808099947759308e-02
2.538389999999999873e+03 2.456099445747175411e-02
2.539389999999999873e+03 2.400257486257004885e-02
2.540389999999999873e+03 2.401203700596257068e-02
2.541389999999999873e+03 2.428937607972376719e-02
2.542389999999999873e+03 2.379578782482298649e-02
2.543389999999999873e+03 2.411721841225304350e-02
2.544389999999999873e+03 2.401572735596385968e-02
2.545389999999999873e+03 2.377388560628851052e-02
2.546389999999999873e+03 2.405788202924108790e-02
2.547389999999999873e+03 2.373929072423107758e-02
2.548389999999999873e+03 2.388823737458349583e-02
2.549389999999999873e+03 2.383134567503305060e-02
2.550389999999999873e+03 2.357939209013026893e-02
2.551389999999999873e+03 2.400765352951974782e-02
2.552389999999999873e+03 2.354658417263476994e-02
2.553389999999999873e+03 2.344893036591318147e-02
2.554389999999999873e+03 2.392248516790780252e-02
2.555389999999999873e+03 2.330526095914472670e-02
2.556389999999999873e+03 2.343742264704202355e-02
2.557389999999999873e+03 2.361087800272736528e-02
2.558389999999999873e+03 2.309952092776660498e-02
2.559389999999999873e+03 2.355903402790777978e-02
2.560389999999999873e+03 2.326786454467461712e-02
2.561389999999999873e+03 2.315643530875230796e-02
2.562389999999999873e+03 2.335671173346209537e-02
2.563389999999999873e+03 2.307724637472320997e-02
2.564389999999999873e+03 2.337574084212029266e-02
2.565389999999999873e+03 2.317290468447249716e-02
2.566389999999999873e+03 2.295580097542675169e-02
2.567389999999999873e+03 2.345057882757621559e-02
2.568389999999999873e+03 2.295016300727982170e-02
2.569389999999999873e+03 2.285598050997647915e-02
2.570389999999999873e+03 2.326957841199666505e-02
2.571389999999999873e+03 2.272318651785609767e-02
2.572389999999999873e+03 2.293933551223870798e-02
2.573389999999999873e+03 2.295900127944607710e-02
2.574389999999999873e+03 2.256820443185409905e-02
2.575389999999999873e+03 2.298881299800970696e-02
2.576389999999999873e+03 2.276128969781930286e-02
2.577389999999999873e+03 2.273994414495735319e-02
2.578389999999999873e+03 2.284605663553704313e-02
2.579389999999999873e+03 2.261680053319138975e-02
2.580389999999999873e+03 2.296659404502542079e-02
2.581400000000000091e+03 2.262374912069708977e-02
2.582389999999999873e+03 2.247368026207206826e-02
2.583389999999999873e+03 2.293765277278334361e-02
2.584389999999999873e+03 2.237253171639244989e-02
2.585389999999999873e+03 2.240895295902883139e-02
2.586389999999999873e+03 2.274919066667272297e-02
2.587389999999999873e+03 2.223351532397511293e-02
2.588389999999999873e+03 2.250747792932846283e-02
2.589389999999999873e+03 2.242808938979084024e-02
2.590389999999999873e+03 2.212203986571930139e-02
2.591389999999999873e+03 2.245503705643279307e-02
2.592389999999999873e+03 2.210734842540220887e-02
2.593389999999999873e+03 2.225930339465674243e-02
2.594389999999999873e+03 2.238201566816788377e-02
2.595389999999999873e+03 2.208184574616016069e-02
2.596400000000000091e+03 2.240291095341283636e-02
2.597389999999999873e+03 2.201624020438574039e-02
2.598389999999999873e+03 2.184942176846699571e-02
2.599389999999999873e+03 2.232254323674263963e-02
2.600389999999999873e+03 2.179164131786309050e-02
2.601389999999999873e+03 2.176585033145728154e-02
2.602389999999999873e+03 2.198250354106773274e-02
2.603389999999999873e+03 2.156989771430134831e-02
2.604389999999999873e+03 2.188068079665994245e-02
2.605389999999999873e+03 2.173522140933775368e-02
2.606409999999999854e+03 2.155440075824427079e-02
2.607409999999999854e+03 2.177813811329890395e-02
2.608420000000000073e+03 2.154960755162361324e-02
2.609389999999999873e+03 2.176159782346135871e-02
2.610389999999999873e+03 2.155438854354860267e-02
2.611389999999999873e+03 2.131309446985213754e-02
2.612440000000000055e+03 2.179586638990410954e-02
2.613389999999999873e+03 2.130296082398755453e-02
2.614389999999999873e+03 2.136822537983014067e-02
2.615389999999999873e+03 2.158481255082369057e-02
2.616389999999999873e+03 2.111198269208871409e-02
2.617389999999999873e+03 2.144850276535104766e-02
2.618389999999999873e+03 2.129140650404454452e-02
2.619389999999999873e+03 2.102659826202535678e-02
2.620389999999999873e+03 2.129804818626845203e-02
2.621389999999999873e+03 2.104577204909959670e-02
2.622389999999999873e+03 2.113265527707217095e-02
2.623400000000000091e+03 2.106844592687881143e-02
2.624389999999999873e+03 2.089957164472070264e-02
2.625389999999999873e+03 2.128138029376966736e-02
2.626389999999999873e+03 2.084720856750802917e-02
2.627389999999999873e+03 2.073059567870761538e-02
2.628400000000000091e+03 2.116311657676472197e-02
2.629420000000000073e+03 2.063689201087269554e-02
2.630389999999999873e+03 2.077472812301619023e-02
2.631389999999999873e+03 2.098304239960126216e-02
2.632400000000000091e+03 2.055783894260463165e-02
2.633389999999999873e+03 2.084482511608830649e-02
2.634389999999999873e+03 2.067423266719837019e-02
2.635389999999999873e+03 2.055414922044607531e-02
2.636389999999999873e+03 2.068783394582975402e-02
2.637389999999999873e+03 2.043252262616752218e-02
2.638389999999999873e+03 2.066784639393601589e-02
2.639389999999999873e+03 2.047766898206265437e-02
2.640389999999999873e+03 2.033492052921328369e-02
2.641389999999999873e+03 2.070098993497080167e-02
2.642389999999999873e+03 2.022702702702702804e-02
2.643389999999999873e+03 2.023854004401598808e-02
2.644400000000000091e+03 2.060752649532012967e-02
2.645389999999999873e+03 2.007889086626393760e-02
2.646389999999999873e+03 2.024890846398067629e-02
2.647389999999999873e+03 2.031875355782283149e-02
2.648389999999999873e+03 2.003230502486260181e-02
2.649389999999999873e+03 2.026314650625611960e-02
2.650389999999999873e+03 2.004221944411514397e-02
2.651389999999999873e+03 2.005198015793763569e-02
2.652400000000000091e+03 2.008538011378588686e-02
2.653389999999999873e+03 1.994910761618660933e-02
2.654389999999999873e+03 2.023328515428246197e-02
2.655389999999999873e+03 1.984545429416479864e-02
2.656389999999999873e+03 1.977366946467594422e-02
2.657389999999999873e+03 2.022057660228209278e-02
2.658389999999999873e+03 1.970234670620256423e-02
2.659389999999999873e+03 1.971196296784396423e-02
2.660389999999999873e+03 1.998975185832969209e-02
2.661389999999999873e+03 1.956606737840656252e-02
2.662389999999999873e+03 1.982228748184816647e-02
2.663389999999999873e+03 1.974381813914787356e-02
2.664389999999999873e+03 1.948981927536498626e-02
2.665389999999999873e+03 1.970323021295787222e-02
2.666389999999999873e+03 1.949267657645509244e-02
2.667389999999999873e+03 1.959342265655668325e-02
2.668389999999999873e+03 1.951163516577628446e-02
2.669389999999999873e+03 1.940577732287046553e-02
2.670389999999999873e+03 1.980971336963003454e-02
2.671389999999999873e+03 1.938877065276621223e-02
2.672389999999999873e+03 1.928470589436654184e-02
2.673389999999999873e+03 1.965955463464183484e-02
2.674389999999999873e+03 1.919308823417927717e-02
2.675389999999999873e+03 1.928890478841730621e-02
2.676389999999999873e+03 1.944808812959999619e-02
2.677389999999999873e+03 1.910595637898101010e-02
2.678389999999999873e+03 1.941007737871824207e-02
2.679389999999999873e+03 1.931672625926847756e-02
2.680389999999999873e+03 1.914306493455781785e-02
2.681389999999999873e+03 1.924942661664949539e-02
2.682389999999999873e+03 1.909363986389031251e-02
2.683389999999999873e+03 1.931321660985435562e-02
2.684389999999999873e+03 1.908119499313125703e-02
2.685389999999999873e+03 1.892821772136190489e-02
2.686389999999999873e+03 1.934732516746684450e-02
2.687389999999999873e+03 1.889016438934493225e-02
2.688389999999999873e+03 1.883904179554060643e-02
2.689389999999999873e+03 1.921164323269811819e-02
2.690389999999999873e+03 1.876193879617386873e-02
2.691389999999999873e+03 1.889523573390295905e-02
2.692389999999999873e+03 1.894242803504380540e-02
2.693389999999999873e+03 1.871021305960493195e-02
2.694389999999999873e+03 1.898740483307351581e-02
2.695389999999999873e+03 1.874830532894332727e-02
2.696389999999999873e+03 1.869783663066934207e-02
2.697389999999999873e+03 1.876739347634440169e-02
2.698389999999999873e+03 1.859526304167038666e-02
2.699389999999999873e+03 1.887554902770478132e-02
2.700389999999999873e+03 1.860174933959495014e-02
2.701389999999999873e+03 1.847431021660752085e-02
2.702389999999999873e+03 1.888402311725228752e-02
2.703389999999999873e+03 1.840454163360356887e-02
2.704389999999999873e+03 1.840788915594514588e-02
2.705389999999999873e+03 1.868274468707810734e-02
2.706389999999999873e+03 1.828002148405613245e-02
2.707389999999999873e+03 1.851204028227825329e-02
2.708389999999999873e+03 1.848257904875702171e-02
2.709389999999999873e+03 1.824584074414320814e-02
2.710389999999999873e+03 1.847248192544097278e-02
2.711389999999999873e+03 1.829070290194491008e-02
2.712389999999999873e+03 1.838321737396017910e-02
2.713389999999999873e+03 1.830284662335289816e-02
2.714389999999999873e+03 1.813073874953481310e-02
2.715389999999999873e+03 1.850756551428390378e-02
2.716389999999999873e+03 1.812909517569256251e-02
2.717389999999999873e+03 1.802975512061048488e-02
2.718389999999999873e+03 1.842550774171134928e-02
2.719400000000000091e+03 1.797287497056745953e-02
